SITE_ID,DESCRIPTION,MONTHS,YEARS,HOURS,SATURDAY,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY
38,Veloway1,March    ,2020,23,3,3,4,4,3,4,5
38,Veloway1,April    ,2020,0,1,1,2,1,1,2,1
38,Veloway1,April    ,2020,1,2,0,2,0,1,0,1
38,Veloway1,April    ,2020,2,1,0,0,0,0,1,2
38,Veloway1,April    ,2020,3,1,0,0,1,0,0,2
38,Veloway1,April    ,2020,4,0,0,1,1,1,1,1
38,Veloway1,April    ,2020,5,9,2,6,6,9,9,7
38,Veloway1,April    ,2020,6,39,36,49,78,76,80,76
38,Veloway1,April    ,2020,7,127,106,129,166,161,159,153
38,Veloway1,April    ,2020,8,171,155,162,189,179,179,196
38,Veloway1,April    ,2020,9,112,112,53,50,65,66,63
38,Veloway1,April    ,2020,10,65,73,16,18,28,26,40
38,Veloway1,April    ,2020,11,74,119,36,17,26,24,54
38,Veloway1,April    ,2020,12,64,79,30,18,21,14,42
38,Veloway1,April    ,2020,13,52,52,22,19,17,26,28
38,Veloway1,April    ,2020,14,37,33,18,20,14,20,27
38,Veloway1,April    ,2020,15,37,58,39,24,24,25,30
38,Veloway1,April    ,2020,16,68,95,71,59,57,53,55
38,Veloway1,April    ,2020,17,103,133,127,137,133,125,125
38,Veloway1,April    ,2020,18,69,96,133,135,147,142,108
38,Veloway1,April    ,2020,19,19,30,52,50,52,50,46
38,Veloway1,April    ,2020,20,11,11,15,19,22,16,17
38,Veloway1,April    ,2020,21,7,8,9,9,12,10,10
38,Veloway1,April    ,2020,22,3,5,4,5,6,4,4
38,Veloway1,April    ,2020,23,1,3,2,2,2,4,5
38,Veloway1,May      ,2020,0,2,2,2,2,2,2,2
38,Veloway1,May      ,2020,1,1,1,1,1,0,1,0
38,Veloway1,May      ,2020,2,1,0,1,0,0,0,1
38,Veloway1,May      ,2020,3,0,0,0,0,1,0,0
38,Veloway1,May      ,2020,4,0,1,0,1,1,1,1
38,Veloway1,May      ,2020,5,5,2,6,9,10,7,8
38,Veloway1,May      ,2020,6,37,28,43,79,78,75,77
38,Veloway1,May      ,2020,7,101,92,102,148,160,137,140
38,Veloway1,May      ,2020,8,146,137,143,197,186,171,171
38,Veloway1,May      ,2020,9,136,128,84,88,93,97,90
38,Veloway1,May      ,2020,10,108,95,47,28,29,35,36
38,Veloway1,May      ,2020,11,68,87,50,21,25,25,29
38,Veloway1,May      ,2020,12,64,98,56,25,20,25,28
38,Veloway1,May      ,2020,13,53,69,58,26,22,30,37
38,Veloway1,May      ,2020,14,48,65,45,28,29,30,33
38,Veloway1,May      ,2020,15,57,71,54,39,44,31,35
38,Veloway1,May      ,2020,16,76,97,81,70,64,50,70
38,Veloway1,May      ,2020,17,99,97,127,137,133,107,119
38,Veloway1,May      ,2020,18,41,41,108,145,128,102,94
38,Veloway1,May      ,2020,19,15,12,47,59,56,43,46
38,Veloway1,May      ,2020,20,8,6,17,19,23,15,16
38,Veloway1,May      ,2020,21,4,5,10,9,8,9,11
38,Veloway1,May      ,2020,22,4,4,5,9,8,4,3
38,Veloway1,May      ,2020,23,2,1,4,4,5,3,5
38,Veloway1,June     ,2020,0,4,1,1,1,1,2,2
38,Veloway1,June     ,2020,1,1,1,0,0,0,1,0
38,Veloway1,June     ,2020,2,1,0,0,0,0,1,0
38,Veloway1,June     ,2020,3,0,0,1,0,0,0,0
38,Veloway1,June     ,2020,4,1,1,1,0,1,0,1
38,Veloway1,June     ,2020,5,3,3,6,8,5,6,10
38,Veloway1,June     ,2020,6,41,22,42,84,57,69,70
38,Veloway1,June     ,2020,7,80,55,105,142,105,123,105
38,Veloway1,June     ,2020,8,113,90,163,211,167,180,174
38,Veloway1,June     ,2020,9,142,90,114,117,96,122,116
38,Veloway1,June     ,2020,10,109,92,43,48,33,41,54
38,Veloway1,June     ,2020,11,41,71,24,21,13,14,19
38,Veloway1,June     ,2020,12,67,53,32,23,22,34,36
38,Veloway1,June     ,2020,13,55,30,32,28,32,34,41
38,Veloway1,June     ,2020,14,61,37,31,30,28,29,35
38,Veloway1,June     ,2020,15,65,47,39,33,32,33,41
38,Veloway1,June     ,2020,16,68,55,63,69,51,51,53
38,Veloway1,June     ,2020,17,61,46,127,133,112,117,108
38,Veloway1,June     ,2020,18,29,22,142,156,129,131,106
38,Veloway1,June     ,2020,19,14,9,65,65,68,62,50
38,Veloway1,June     ,2020,20,5,3,20,23,18,16,14
38,Veloway1,June     ,2020,21,4,3,9,13,9,10,10
38,Veloway1,June     ,2020,22,2,2,5,7,4,7,11
38,Veloway1,June     ,2020,23,2,2,3,3,2,4,4
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,0,2,1,1,2,1,1,1
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,1,1,1,1,0,1,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,2,0,0,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,3,0,0,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,4,1,0,1,2,1,2,1
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,5,3,4,6,10,11,7,11
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,6,55,58,52,61,82,65,63
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,7,77,93,117,134,135,139,108
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,8,69,92,180,192,180,173,139
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,9,84,98,98,94,88,89,85
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,10,17,41,31,22,14,19,19
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,11,17,15,15,8,5,8,10
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,12,11,12,11,7,13,8,9
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,13,11,7,8,8,7,6,7
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,14,9,9,7,5,6,6,10
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,15,14,9,6,8,10,6,11
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,16,21,11,17,20,22,19,24
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,17,14,19,68,71,64,70,73
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,18,15,24,137,178,160,157,121
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,19,8,13,64,86,81,75,51
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,20,2,6,13,18,13,18,19
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,21,2,2,6,7,3,4,6
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,22,2,1,3,5,1,5,3
39,"Centenary Freeway Bikeway, Indooroopilly",January  ,2020,23,1,1,0,2,3,1,1
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,0,3,2,0,1,2,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,1,2,1,1,0,0,0,1
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,2,0,1,0,0,0,1,0
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,3,0,0,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,4,0,0,2,2,3,1,2
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,5,6,9,6,14,9,4,8
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,6,73,61,35,70,80,37,50
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,7,118,121,105,145,125,91,86
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,8,107,100,193,222,176,119,142
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,9,109,107,93,108,90,68,78
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,10,61,53,18,29,23,18,21
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,11,16,19,7,14,7,3,7
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,12,15,14,6,8,8,7,7
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,13,12,11,9,7,9,9,14
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,14,12,8,6,7,4,6,8
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,15,13,12,7,9,11,5,9
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,16,18,12,32,33,26,16,27
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,17,22,13,82,87,73,53,77
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,18,18,14,164,175,145,107,120
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,19,10,11,97,93,78,66,62
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,20,5,5,26,25,18,15,15
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,21,2,4,6,7,5,6,5
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,22,1,2,2,4,2,2,1
39,"Centenary Freeway Bikeway, Indooroopilly",February ,2020,23,2,2,3,5,2,1,3
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,0,2,3,0,2,2,2,1
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,1,0,1,0,0,0,0,1
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,2,0,1,0,0,0,1,0
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,3,0,0,0,0,1,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,4,1,1,1,2,2,2,1
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,5,5,5,4,10,10,11,6
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,6,55,61,32,55,56,76,54
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,7,131,121,97,124,120,144,102
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,8,122,140,160,165,157,193,137
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,9,127,139,85,87,92,101,81
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,10,37,57,16,24,25,19,19
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,11,21,30,8,11,14,12,15
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,12,23,21,8,14,13,9,14
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,13,16,19,9,8,7,10,12
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,14,9,11,12,9,11,10,8
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,15,16,9,8,12,13,12,13
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,16,22,19,22,26,22,23,27
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,17,34,24,72,72,72,74,65
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,18,22,26,133,142,156,136,83
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,19,12,13,70,68,87,67,49
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,20,4,3,15,19,25,20,14
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,21,2,2,4,7,6,7,5
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,22,3,1,3,4,3,4,2
39,"Centenary Freeway Bikeway, Indooroopilly",March    ,2020,23,2,1,1,2,2,2,3
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,0,2,3,1,2,2,2,1
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,1,1,0,0,0,1,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,2,1,0,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,3,0,1,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,4,1,0,1,0,1,1,1
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,5,6,4,5,7,8,7,6
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,6,41,32,34,62,56,67,59
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,7,134,131,104,141,137,151,139
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,8,200,152,145,164,164,145,149
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,9,178,184,100,93,85,87,94
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,10,51,42,4,9,17,22,35
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,11,53,69,19,15,26,22,28
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,12,50,66,28,24,20,14,35
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,13,36,38,24,20,18,18,16
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,14,27,31,23,18,12,15,19
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,15,27,46,24,21,18,17,25
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,16,47,67,52,39,41,40,50
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,17,62,94,93,90,88,70,82
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,18,46,67,91,99,100,87,72
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,19,8,15,29,33,37,29,18
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,20,5,4,8,11,14,14,7
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,21,4,5,3,5,5,9,6
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,22,1,2,2,5,2,3,4
39,"Centenary Freeway Bikeway, Indooroopilly",April    ,2020,23,2,2,3,4,2,2,3
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,0,2,1,1,1,1,2,1
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,1,0,0,0,2,1,1,0
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,2,0,0,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,3,0,0,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,4,0,0,0,1,0,1,1
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,5,6,3,5,8,10,9,9
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,6,56,30,29,52,73,67,57
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,7,145,101,78,105,116,121,119
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,8,163,121,100,147,139,135,129
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,9,177,164,92,87,93,86,97
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,10,57,63,17,18,32,24,20
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,11,56,68,22,19,25,23,24
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,12,51,61,41,24,21,17,27
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,13,37,49,32,27,23,18,25
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,14,31,43,28,23,28,14,22
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,15,35,60,35,19,22,21,29
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,16,51,69,49,45,44,34,45
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,17,56,66,63,73,74,53,74
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,18,24,28,62,92,82,68,61
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,19,6,5,21,36,31,24,21
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,20,4,3,8,11,11,11,8
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,21,2,2,4,5,6,6,5
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,22,2,1,3,2,4,3,2
39,"Centenary Freeway Bikeway, Indooroopilly",May      ,2020,23,2,1,2,1,2,2,2
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,0,1,1,1,2,2,1,1
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,1,1,1,0,1,1,1,0
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,2,1,0,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,3,0,0,0,0,0,0,0
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,4,0,0,0,1,1,1,0
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,5,4,2,7,11,9,11,9
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,6,55,27,29,59,43,61,57
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,7,124,78,71,104,73,102,101
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,8,146,85,103,137,105,113,121
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,9,138,104,75,96,75,88,96
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,10,61,80,23,23,13,25,15
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,11,52,70,23,25,21,21,31
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,12,41,39,19,25,26,24,33
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,13,43,31,25,26,24,29,30
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,14,34,24,18,19,24,29,22
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,15,39,25,22,22,19,27,29
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,16,40,37,39,41,38,40,53
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,17,39,35,68,64,60,53,61
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,18,17,13,85,87,70,73,60
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,19,7,6,40,44,34,36,24
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,20,3,2,13,11,10,9,6
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,21,3,2,6,3,4,4,4
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,22,2,1,2,2,3,2,1
39,"Centenary Freeway Bikeway, Indooroopilly",June     ,2020,23,1,2,2,2,2,2,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,0,1,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,1,0,0,0,1,1,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,2,0,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,3,0,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,4,1,0,1,1,1,1,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,5,4,6,4,5,8,4,6
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,6,17,17,17,21,18,17,16
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,7,22,27,42,51,44,42,33
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,8,12,22,29,44,35,32,31
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,9,11,14,16,16,20,17,15
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,10,8,18,4,7,7,5,5
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,11,7,11,3,5,4,3,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,12,5,7,4,4,4,1,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,13,4,5,1,3,2,1,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,14,4,4,2,3,2,2,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,15,5,7,3,3,4,2,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,16,7,5,11,6,9,9,10
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,17,7,8,23,30,27,30,22
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,18,9,11,33,49,47,43,34
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,19,5,7,14,23,22,21,18
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,20,2,1,4,7,5,4,6
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,21,1,3,2,1,4,2,3
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,22,0,0,1,1,2,2,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",January  ,2020,23,1,1,1,1,1,0,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,0,1,1,1,1,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,1,1,1,0,0,1,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,2,0,0,1,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,3,0,0,1,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,4,1,1,1,0,1,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,5,5,5,4,5,6,3,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,6,28,18,14,18,18,9,14
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,7,33,33,35,54,49,27,26
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,8,26,30,33,43,34,18,24
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,9,20,30,16,21,17,12,15
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,10,12,16,7,8,4,7,3
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,11,6,16,6,3,4,4,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,12,4,5,2,4,3,4,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,13,4,3,3,4,1,1,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,14,3,4,4,5,1,1,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,15,6,4,4,3,4,3,5
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,16,4,7,9,9,8,5,11
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,17,7,4,19,31,22,21,20
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,18,9,4,45,48,45,34,29
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,19,5,7,23,27,19,12,18
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,20,3,2,4,5,6,5,5
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,21,1,1,1,1,2,3,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,22,1,1,1,1,2,0,3
40,"South-East Freeway Bikeway, Upper Mount Gravatt",February ,2020,23,1,1,1,2,1,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,0,1,1,1,1,1,1,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,1,0,0,1,0,1,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,2,1,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,3,1,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,4,2,1,0,1,0,0,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,5,3,6,3,3,5,5,8
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,6,17,21,12,15,14,16,12
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,7,28,43,32,46,38,47,27
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,8,20,34,33,38,30,42,31
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,9,19,28,16,17,19,21,19
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,10,22,30,5,6,5,9,7
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,11,17,14,4,5,4,4,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,12,12,7,3,4,3,2,3
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,13,5,8,1,2,2,2,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,14,4,4,3,4,4,3,3
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,15,5,11,5,5,3,7,6
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,16,8,8,9,10,10,12,8
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,17,13,11,22,23,27,27,21
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,18,14,10,36,40,47,45,30
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,19,6,3,19,20,27,20,12
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,20,2,1,3,3,6,6,6
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,21,2,1,2,2,3,3,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,22,0,2,1,1,3,0,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",March    ,2020,23,2,1,0,1,1,0,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,0,0,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,1,0,1,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,2,0,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,3,1,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,4,2,1,2,1,2,1,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,5,4,2,3,4,8,6,8
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,6,16,17,13,20,24,20,15
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,7,47,35,27,42,40,46,44
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,8,55,54,27,41,40,43,41
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,9,60,52,25,20,27,25,31
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,10,41,49,13,16,14,11,18
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,11,36,45,14,7,7,10,16
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,12,22,33,14,5,6,5,12
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,13,12,16,7,4,6,7,11
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,14,10,11,8,4,3,4,9
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,15,9,16,9,6,8,6,8
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,16,18,27,22,17,19,15,20
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,17,29,45,33,34,33,29,33
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,18,22,29,33,25,37,31,31
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,19,6,6,13,11,17,10,12
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,20,3,2,4,5,3,4,4
